1.32	939.39394	4.5208E-5	1.70392E-4	3.59982E-4	5.98543E-4	8.70811E-4	0.00116	0.00146	0.00174	0.002	0.00222	0.00239
1.325	935.84906	4.61669E-5	1.74061E-4	3.67862E-4	6.11891E-4	8.90637E-4	0.00119	0.00149	0.00178	0.00205	0.00228	0.00245
1.33	932.33083	4.71452E-5	1.77804E-4	3.75902E-4	6.25507E-4	9.10862E-4	0.00122	0.00153	0.00183	0.0021	0.00234	0.00252
1.335	928.83895	4.81433E-5	1.81622E-4	3.84104E-4	6.39399E-4	9.31497E-4	0.00124	0.00156	0.00187	0.00216	0.0024	0.00259
1.34	925.37313	4.91615E-5	1.85518E-4	3.92472E-4	6.53572E-4	9.52548E-4	0.00127	0.0016	0.00192	0.00221	0.00246	0.00266
1.345	921.93309	5.02005E-5	1.89493E-4	4.01009E-4	6.68032E-4	9.74027E-4	0.0013	0.00164	0.00196	0.00227	0.00253	0.00273
1.35	918.51852	5.12606E-5	1.93549E-4	4.09721E-4	6.82787E-4	9.95942E-4	0.00133	0.00168	0.00201	0.00232	0.00259	0.00281
1.355	915.12915	5.23424E-5	1.97687E-4	4.1861E-4	6.97842E-4	0.00102	0.00136	0.00172	0.00206	0.00238	0.00266	0.00288
1.36	911.76471	5.34465E-5	2.01911E-4	4.27682E-4	7.13205E-4	0.00104	0.00139	0.00176	0.00211	0.00244	0.00273	0.00296
1.365	908.42491	5.45732E-5	2.06221E-4	4.36939E-4	7.28883E-4	0.00106	0.00143	0.0018	0.00216	0.0025	0.0028	0.00304
1.37	905.10949	5.57233E-5	2.10621E-4	4.46387E-4	7.44883E-4	0.00109	0.00146	0.00184	0.00221	0.00256	0.00287	0.00312
1.375	901.81818	5.68972E-5	2.15111E-4	4.56031E-4	7.61213E-4	0.00111	0.00149	0.00188	0.00226	0.00262	0.00294	0.0032
1.38	898.55072	5.80956E-5	2.19695E-4	4.65874E-4	7.77881E-4	0.00114	0.00153	0.00192	0.00232	0.00269	0.00301	0.00328
1.385	895.30686	5.93191E-5	2.24374E-4	4.75923E-4	7.94895E-4	0.00116	0.00156	0.00197	0.00237	0.00275	0.00309	0.00337
1.39	892.08633	6.05682E-5	2.29152E-4	4.86181E-4	8.12263E-4	0.00119	0.0016	0.00201	0.00243	0.00282	0.00317	0.00345
1.395	888.88889	6.18438E-5	2.3403E-4	4.96655E-4	8.29994E-4	0.00121	0.00163	0.00206	0.00248	0.00288	0.00324	0.00354
1.4	885.71429	6.31464E-5	2.39011E-4	5.07349E-4	8.48097E-4	0.00124	0.00167	0.00211	0.00254	0.00295	0.00332	0.00363
1.405	882.56228	6.44767E-5	2.44098E-4	5.18269E-4	8.66582E-4	0.00127	0.00171	0.00216	0.0026	0.00302	0.0034	0.00373
1.41	879.43262	6.58356E-5	2.49294E-4	5.29421E-4	8.85457E-4	0.0013	0.00174	0.00221	0.00266	0.0031	0.00349	0.00382
1.415	876.32509	6.72236E-5	2.546E-4	5.40811E-4	9.04734E-4	0.00133	0.00178	0.00226	0.00272	0.00317	0.00357	0.00392
1.42	873.23944	6.86417E-5	2.60021E-4	5.52446E-4	9.24421E-4	0.00135	0.00182	0.00231	0.00279	0.00325	0.00366	0.00401
1.425	870.17544	7.00907E-5	2.6556E-4	5.64331E-4	9.44531E-4	0.00138	0.00186	0.00236	0.00285	0.00332	0.00375	0.00411
1.43	867.13287	7.15713E-5	2.71219E-4	5.76473E-4	9.65074E-4	0.00142	0.0019	0.00241	0.00292	0.0034	0.00384	0.00421
1.435	864.1115	7.30845E-5	2.77002E-4	5.8888E-4	9.86061E-4	0.00145	0.00195	0.00247	0.00298	0.00348	0.00393	0.00432
1.44	861.11111	7.46312E-5	2.82912E-4	6.01558E-4	0.00101	0.00148	0.00199	0.00252	0.00305	0.00356	0.00403	0.00442
1.445	858.13149	7.62124E-5	2.88953E-4	6.14516E-4	0.00103	0.00151	0.00203	0.00258	0.00312	0.00364	0.00412	0.00453
1.45	855.17241	7.7829E-5	2.95129E-4	6.2776E-4	0.00105	0.00154	0.00208	0.00264	0.0032	0.00373	0.00422	0.00464
1.455	852.23368	7.9482E-5	3.01443E-4	6.41299E-4	0.00107	0.00158	0.00213	0.0027	0.00327	0.00382	0.00432	0.00476
1.46	849.31507	8.11726E-5	3.07899E-4	6.55141E-4	0.0011	0.00161	0.00217	0.00276	0.00334	0.0039	0.00442	0.00487
1.465	846.41638	8.29018E-5	3.14502E-4	6.69296E-4	0.00112	0.00165	0.00222	0.00282	0.00342	0.00399	0.00453	0.00499
1.47	843.53741	8.46708E-5	3.21256E-4	6.83772E-4	0.00115	0.00168	0.00227	0.00288	0.0035	0.00409	0.00463	0.00511
1.475	840.67797	8.64809E-5	3.28166E-4	6.98579E-4	0.00117	0.00172	0.00232	0.00295	0.00358	0.00418	0.00474	0.00523
1.48	837.83784	8.83334E-5	3.35236E-4	7.13726E-4	0.0012	0.00176	0.00237	0.00301	0.00366	0.00428	0.00485	0.00536
1.485	835.01684	9.02294E-5	3.42472E-4	7.29225E-4	0.00122	0.0018	0.00243	0.00308	0.00374	0.00438	0.00497	0.00548
1.49	832.21477	9.21705E-5	3.49877E-4	7.45086E-4	0.00125	0.00184	0.00248	0.00315	0.00383	0.00448	0.00508	0.00561
1.495	829.43144	9.41581E-5	3.57459E-4	7.6132E-4	0.00128	0.00188	0.00254	0.00322	0.00391	0.00458	0.0052	0.00575
1.5	826.66667	9.61937E-5	3.65223E-4	7.77939E-4	0.00131	0.00192	0.00259	0.00329	0.004	0.00469	0.00532	0.00588
1.505	823.92027	9.8279E-5	3.73173E-4	7.94956E-4	0.00133	0.00196	0.00265	0.00337	0.00409	0.00479	0.00544	0.00602
1.51	821.19205	1.00415E-4	3.81318E-4	8.12384E-4	0.00136	0.00201	0.00271	0.00344	0.00418	0.0049	0.00557	0.00616
1.515	818.48185	1.02605E-4	3.89663E-4	8.30236E-4	0.00139	0.00205	0.00277	0.00352	0.00428	0.00501	0.0057	0.00631
1.52	815.78947	1.04849E-4	3.98215E-4	8.48526E-4	0.00142	0.0021	0.00283	0.0036	0.00438	0.00513	0.00583	0.00646
1.525	813.11475	1.07151E-4	4.06982E-4	8.6727E-4	0.00146	0.00214	0.00289	0.00368	0.00448	0.00525	0.00597	0.00661
1.53	810.45752	1.09511E-4	4.1597E-4	8.86482E-4	0.00149	0.00219	0.00296	0.00377	0.00458	0.00537	0.0061	0.00676
1.535	807.81759	1.11932E-4	4.25188E-4	9.06181E-4	0.00152	0.00224	0.00303	0.00385	0.00468	0.00549	0.00624	0.00692
